semestre_plan	codigo	nombre_plan	sede	grupo	tipo	modalidad	periodo	creditos_guia	horas_guia	profesor	horario_original	archivo_fuente
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	20	Regular	SEMESTRE	1	2	5	ABARCA FUENTES MARVIN	MAR[17:00-19:50] JUE[17:00-18:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	32	Regular	SEMESTRE	1	2	5	ALVARADO SOLANO ANDY	MIE[17:00-19:50] VIE[17:00-18:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	10	Regular	SEMESTRE	1	2	5	AZOFEIFA CUBERO ROBERTO	MAR[13:00-14:50] JUE[13:00-15:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	8	Regular	SEMESTRE	1	2	5	CHAVES SALAS LEONEL ROLANDO	MAR[09:30-12:20] JUE[10:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	12	Regular	SEMESTRE	1	2	5	CHAVES SALAS LEONEL ROLANDO	MAR[13:00-15:50] JUE[13:00-14:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	15	Asistida	SEMESTRE	1	2	5	CHAVES SALAS LEONEL ROLANDO	MAR[16:00-17:50] JUE[15:00-17:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	9	Regular	SEMESTRE	1	2	5	CHINCHILLA VALVERDE JORGE LUIS	MAR[13:00-14:50] JUE[13:00-15:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	18	Regular	SEMESTRE	1	2	5	CORDERO QUIROS MARCIAL	MAR[17:00-18:50] JUE[17:00-19:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	16	Regular	SEMESTRE	1	2	5	GARCIA DELGADO PAULO	MAR[16:00-17:50] JUE[15:00-17:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	7	Regular	SEMESTRE	1	2	5	GUTIERREZ MONTENEGRO MARCO VINICIO	MAR[09:30-12:20] JUE[10:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	17	Regular	SEMESTRE	1	2	5	GUTIERREZ MONTENEGRO MARCO VINICIO	MAR[17:00-18:50] JUE[17:00-19:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	13	Grupo RN	SEMESTRE	1	2	5	GUTIERREZ RUIZ GRETTEL	MAR[15:00-17:50] JUE[15:00-16:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	28	Regular	SEMESTRE	1	2	5	GUTIERREZ RUIZ GRETTEL	MIE[13:00-14:50] VIE[13:00-15:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	2	5	JIMENEZ MADRIGAL JORGE	MAR[07:30-10:20] JUE[07:30-09:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	19	Regular	SEMESTRE	1	2	5	JIMENEZ MADRIGAL JORGE	MAR[17:00-19:50] JUE[17:00-18:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	2	5	JIMENEZ ROMERO ALEJANDRA	MAR[09:30-11:20] JUE[09:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	34	Semipresencial	SEMESTRE	1	2	5	MONGE MADRIZ CARLOS	MIE[18:00-20:50] VIE[18:00-19:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Regular	SEMESTRE	1	2	5	MORA PICADO LUIS FERNANDO	MAR[09:30-11:20] JUE[09:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	14	Regular	SEMESTRE	1	2	5	MORA PICADO LUIS FERNANDO	MAR[15:00-17:50] JUE[15:00-16:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	26	Regular	SEMESTRE	1	2	5	OVIEDO UGALDE NORBERTO	MIE[09:30-12:20] VIE[09:30-11:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	23	Regular	SEMESTRE	1	2	5	PAEZ PAEZ CRISTIAN	MIE[07:30-10:20] VIE[07:30-09:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	2	5	PARRA SALAZAR EDWARD	MAR[07:30-09:20] JUE[07:30-10:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	6	Regular	SEMESTRE	1	2	5	PARRA SALAZAR EDWARD	MAR[09:30-12:20] JUE[10:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	11	Regular	SEMESTRE	1	2	5	QUESADA VILLALOBOS LOURDES	MAR[13:00-15:50] JUE[13:00-14:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	22	Regular	SEMESTRE	1	2	5	QUESADA VILLALOBOS LOURDES	MIE[07:30-09:20] VIE[07:30-10:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	35	Regular	SEMESTRE	1	2	5	QUESADA VILLALOBOS LOURDES	SAB[07:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	25	Regular	SEMESTRE	1	2	5	RAMIREZ BOGANTES MELVIN	MIE[09:30-12:20] VIE[10:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	2	5	SOLIS PALMA ANGIE	MAR[07:30-09:20] JUE[07:30-10:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	29	Regular	SEMESTRE	1	2	5	VALVERDE SANCHEZ SAMUEL	MIE[16:00-17:50] VIE[15:00-17:50]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	24	Regular	SEMESTRE	1	2	5	VEGA VASQUEZ ARTURO	MIE[09:30-11:20] VIE[09:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA0101	matemática general	CAMPUS TECNOLOGICO CENTRAL CARTAGO	30	Regular	SEMESTRE	1	2	5	VEGA VASQUEZ ARTURO	MIE[16:00-17:50] VIE[15:00-17:50]	Guia de Horario de la Escuela MA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	11	Virtual	SEMESTRE	1	3	4	ALVAREZ FIGUEROA ADRIANA	JUE[07:30-11:20]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	10	Virtual	SEMESTRE	1	3	4	AVILES CISNEROS MAURICIO	MAR[13:00-14:50] JUE[13:00-14:50]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Semipresencial	SEMESTRE	1	3	4	BOGARIN NAVARRO RODRIGO	MAR[19:00-20:50] JUE[19:00-20:50]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Semipresencial	SEMESTRE	1	3	4	CAMPOS FERNANDEZ IVAN	MIE[17:00-18:50] VIE[17:00-18:50]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Semipresencial	SEMESTRE	1	3	4	CAMPOS FERNANDEZ IVAN	MAR[19:00-20:50] JUE[19:00-20:50]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	12	Semipresencial	SEMESTRE	1	3	4	HERNANDEZ SIBAJA BRYAN	MIE[15:00-16:50] VIE[15:00-16:50]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Semipresencial	SEMESTRE	1	3	4	MATA RODRIGUEZ WILLIAM	MAR[09:30-11:20] JUE[09:30-11:20]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	13	Semipresencial	SEMESTRE	1	3	4	MATA RODRIGUEZ WILLIAM	MAR[07:30-09:20] JUE[07:30-09:20]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Semipresencial	SEMESTRE	1	3	4	MIRANDA FAJARDO JEAN CARLOS	MAR[13:00-14:50] JUE[13:00-14:50]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	6	Virtual	SEMESTRE	1	3	4	NAVAS SU JOSE DOLORES	MAR[19:00-20:50] JUE[19:00-20:50]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	7	Semipresencial	SEMESTRE	1	3	4	QUIROS RAMIREZ FRANCO	MIE[09:30-11:20] VIE[09:30-11:20]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	8	Semipresencial	SEMESTRE	1	3	4	QUIROS RAMIREZ FRANCO	MIE[13:00-14:50] VIE[13:00-14:50]	Guia de Horario de la Escuela CA.mhtml
1	CA2125	elementos de computación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	9	Semipresencial	SEMESTRE	1	3	4	VILLALOBOS ARIAS LUIS ROBERTO	LUN[19:00-20:50] MIE[19:00-20:50]	Guia de Horario de la Escuela CA.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Regular	SEMESTRE	1	1	2	BOJORGE MURILLO ALEXANDER	MIE[09:30-11:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	7	Regular	SEMESTRE	1	1	2	BOJORGE MURILLO ALEXANDER	LUN[18:00-19:50]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	11	Regular	SEMESTRE	1	1	2	BOJORGE MURILLO ALEXANDER	MIE[15:00-16:50]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	17	Regular	SEMESTRE	1	1	2	BOJORGE MURILLO ALEXANDER	MAR[09:30-11:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	20	Virtual	SEMESTRE	1	1	2	BOJORGE MURILLO ALEXANDER	MAR[15:00-16:50]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	1	2	EDUARTE RODRIGUEZ DAVID	LUN[09:30-11:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	6	Regular	SEMESTRE	1	1	2	EDUARTE RODRIGUEZ DAVID	MIE[09:30-11:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	18	Regular	SEMESTRE	1	1	2	EDUARTE RODRIGUEZ DAVID	JUE[09:30-11:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	1	2	GARRO REYES MAURICIO	LUN[07:30-09:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	8	Regular	SEMESTRE	1	1	2	GARRO REYES MAURICIO	VIE[15:00-16:50]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	12	Regular	SEMESTRE	1	1	2	GARRO REYES MAURICIO	MIE[09:30-11:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	14	Regular	SEMESTRE	1	1	2	MENESES MARIN GUILLERMO	MAR[09:30-11:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	16	Regular	SEMESTRE	1	1	2	MENESES MARIN GUILLERMO	VIE[13:00-14:50]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	19	Regular	SEMESTRE	1	1	2	MENESES MARIN GUILLERMO	MAR[16:00-17:50]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	21	Virtual	SEMESTRE	1	1	2	MESEN MONTENEGRO VLADIMIR	MIE[17:00-18:50]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	1	2	MORA SANCHEZ AMILKAR	VIE[09:30-11:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	9	Regular	SEMESTRE	1	1	2	MORA SANCHEZ AMILKAR	MAR[09:30-11:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	1	2	ORTIZ ACUÑA LEONARDO	JUE[09:30-11:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	10	Regular	SEMESTRE	1	1	2	ORTIZ ACUÑA LEONARDO	LUN[09:30-11:20]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	13	Regular	SEMESTRE	1	1	2	ORTIZ ACUÑA LEONARDO	JUE[13:00-14:50]	Guia de Horario de la Escuela CS.mhtml
1	CS1502	introducción a la técnica ciencia y tecnología	CAMPUS TECNOLOGICO CENTRAL CARTAGO	15	Regular	SEMESTRE	1	1	2	VARGAS ELIZONDO CELSO	MIE[07:30-09:20]	Guia de Horario de la Escuela CS.mhtml
1	EL1100	introducción a la ingeniería	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	0	2	ARRIOLA VALVERDE SERGIO	MAR[15:00-16:50]	Guia de Horario de la Escuela.mhtml
1	EL1100	introducción a la ingeniería	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	0	2	CONTRERAS SANCHEZ CARLOS	JUE[13:00-14:50]	Guia de Horario de la Escuela.mhtml
1	EL1100	introducción a la ingeniería	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	0	2	CONTRERAS SANCHEZ CARLOS	MIE[13:00-14:50]	Guia de Horario de la Escuela.mhtml
1	EL1100	introducción a la ingeniería	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Regular	SEMESTRE	1	0	2	MARIN MORENO WILLIAM	MIE[09:30-11:20]	Guia de Horario de la Escuela.mhtml
1	EL1100	introducción a la ingeniería	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	MOLINA ROBLES ROBERTO CARLOS	LUN[17:00-18:50]	Guia de Horario de la Escuela.mhtml
1	EL1100	introducción a la ingeniería	CAMPUS TECNOLOGICO CENTRAL CARTAGO	7	Regular	SEMESTRE	1	0	2	MOLINA ROBLES ROBERTO CARLOS	MAR[13:00-14:50]	Guia de Horario de la Escuela.mhtml
1	EL1100	introducción a la ingeniería	CAMPUS TECNOLOGICO CENTRAL CARTAGO	6	Regular	SEMESTRE	1	0	2	PEREZ RODRIGUEZ JAVIER	VIE[09:30-11:20]	Guia de Horario de la Escuela.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Asistida	SEMESTRE	1	4	5	ALVARADO SOLANO ANDY	MAR[09:30-12:20] JUE[10:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	20	Regular	SEMESTRE	1	4	5	AZOFEIFA CUBERO ROBERTO	SAB[07:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	8	Regular	SEMESTRE	1	4	5	BORBON ALPIZAR ALEXANDER	MAR[17:00-19:50] JUE[17:00-18:50]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	21	Regular	SEMESTRE	1	4	5	BORBON ALPIZAR ALEXANDER	MIE[17:00-19:50] VIE[17:00-18:50]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	11	Regular	SEMESTRE	1	4	5	BRENES GOMEZ  RANDALL	MIE[07:30-10:20] VIE[07:30-09:20]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	10	Regular	SEMESTRE	1	4	5	CORDERO QUIROS MARCIAL	MIE[07:30-09:20] VIE[07:30-10:20]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	18	Grupo RN	SEMESTRE	1	4	5	CORDERO QUIROS MARCIAL	MIE[17:00-19:50] VIE[17:00-18:50]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Regular	SEMESTRE	1	4	5	FIGUEROA FLORES NURIA VANESSA	MAR[13:00-15:50] JUE[13:00-14:50]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	6	Regular	SEMESTRE	1	4	5	FIGUEROA MATA GEOVANNI	MAR[15:00-16:50] JUE[15:00-17:50]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	9	Semipresencial	SEMESTRE	1	4	5	FIGUEROA MATA GEOVANNI	MAR[18:00-20:50] JUE[18:00-19:50]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	13	Regular	SEMESTRE	1	4	5	JIMENEZ MADRIGAL JORGE	MIE[09:30-12:20] VIE[10:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	16	Regular	SEMESTRE	1	4	5	MARIN SANCHEZ MARIO	MIE[15:00-17:50] VIE[15:00-16:50]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Grupo RN	SEMESTRE	1	4	5	MARRERO CALVO MARCELA	MAR[07:30-09:20] JUE[07:30-10:20]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	4	5	MASIS FLORES DAVID	MAR[09:30-11:20] JUE[09:30-12:20]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	7	Grupo RN	SEMESTRE	1	4	5	MONGE FALLAS JORGE	MAR[16:00-18:50] JUE[16:00-17:50]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	15	Regular	SEMESTRE	1	4	5	QUESADA VILLALOBOS LOURDES	MIE[13:00-15:50] VIE[13:00-14:50]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	4	5	RAMIREZ ARCE GREIVIN	MAR[07:30-10:20] JUE[07:30-09:20]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	17	Semipresencial	SEMESTRE	1	4	5	RAMIREZ ARCE GREIVIN	MIE[16:00-18:50] VIE[16:00-17:50]	Guia de Horario de la Escuela MA.mhtml
1	MA1102	cálculo diferencial e integral	CAMPUS TECNOLOGICO CENTRAL CARTAGO	14	Regular	SEMESTRE	1	4	5	VALVERDE SANCHEZ SAMUEL	MIE[13:00-15:50] VIE[13:00-14:50]	Guia de Horario de la Escuela MA.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	15	Regular	SEMESTRE	1	3	9	BERMUDEZ CHACON MARVIN	MAR[17:00-20:50]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	16	Regular	SEMESTRE	1	3	9	BERMUDEZ CHACON MARVIN	LUN[07:30-11:20]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	3	9	CORDOBA RAMIREZ LUIS FELIPE	MAR[13:00-16:50]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	8	Regular	SEMESTRE	1	3	9	CORDOBA RAMIREZ LUIS FELIPE	MIE[13:00-16:50]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	3	9	GUERRERO FERNANDEZ JUAN LUIS	MAR[07:30-11:20]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Regular	SEMESTRE	1	3	9	GUERRERO FERNANDEZ JUAN LUIS	MAR[17:00-20:50]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	3	9	HERNANDEZ GONZALEZ VICTOR JULIO	LUN[07:30-11:20]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	9	Regular	SEMESTRE	1	3	9	HERNANDEZ GONZALEZ VICTOR JULIO	MIE[17:00-20:50]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	13	Regular	SEMESTRE	1	3	9	JACKSON QUIROS HERBERT	VIE[17:00-20:50]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	3	9	JIMENEZ CECILIANO MAXIMINO	LUN[17:00-20:50]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	7	Regular	SEMESTRE	1	3	9	MARIN GUILLEN FRANK	MIE[07:30-11:20]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	11	Regular	SEMESTRE	1	3	9	MARIN GUILLEN FRANK	MIE[13:00-16:50]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	12	Regular	SEMESTRE	1	3	9	MARIN GUILLEN FRANK	MAR[13:00-16:50]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	6	Regular	SEMESTRE	1	3	9	MATA COTO MANUEL	MIE[07:30-11:20]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	10	Regular	SEMESTRE	1	3	9	MATA COTO MANUEL	JUE[13:00-16:50]	Guia de Horario de la Escuela MI.mhtml
1	MI2101	dibujo técnico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	14	Virtual	SEMESTRE	1	3	9	SALAS MOYA LAURA	VIE[13:00-16:50]	Guia de Horario de la Escuela MI.mhtml
1	QU1106	química básica i	CAMPUS TECNOLOGICO CENTRAL CARTAGO	7	Regular	SEMESTRE	1	3	4	CALLEJA AMADOR CARLOS ENRIQUE	MAR[13:00-14:50] JUE[13:00-14:50]	Guia de Horario de la Escuela QU.mhtml
1	QU1106	química básica i	CAMPUS TECNOLOGICO CENTRAL CARTAGO	10	Regular	SEMESTRE	1	3	4	CALLEJA AMADOR CARLOS ENRIQUE	MAR[15:00-16:50] JUE[15:00-16:50]	Guia de Horario de la Escuela QU.mhtml
1	QU1106	química básica i	CAMPUS TECNOLOGICO CENTRAL CARTAGO	13	Regular	SEMESTRE	1	3	4	FLORES CANTILLO ADRIAN	MAR[17:00-18:50] JUE[17:00-18:50]	Guia de Horario de la Escuela QU.mhtml
1	QU1106	química básica i	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	3	4	PORRAS ACOSTA MARIA	MAR[07:30-09:20] JUE[07:30-09:20]	Guia de Horario de la Escuela QU.mhtml
